         9         10       3049.0        291.0       3798.0        271.0          1.0 
         9         11       3049.0        291.0       4173.0        260.0          1.0 
         9         12       3049.0        291.0       4547.0        251.0          1.0 
         9         13       3049.0        291.0       4923.0        245.0          1.0 
         9         14       3049.0        291.0       5298.0        241.0          1.0 
         9         15       3049.0        291.0       5674.0        234.0          1.0 
         9         16       3049.0        291.0       6034.0        232.0          1.0 
        10          1       3425.0        305.0        577.0        441.0          1.0 
        10          2       3425.0        305.0        782.0        423.0          1.0 
        10          3       3425.0        305.0       1175.0        389.0          1.0 
        10          4       3425.0        305.0       1549.0        359.0          1.0 
        10          5       3425.0        305.0       1924.0        336.0          1.0 
        10          6       3425.0        305.0       2299.0        316.0          1.0 
        10          7       3425.0        305.0       2674.0        299.0          1.0 
        10          8       3425.0        305.0       3049.0        291.0          1.0 
        10          9       3425.0        305.0       3798.0        271.0          1.0 
        10         10       3425.0        305.0       4173.0        260.0          1.0 
        10         11       3425.0        305.0       4547.0        251.0          1.0 
        10         12       3425.0        305.0       4923.0        245.0          1.0 
        10         13       3425.0        305.0       5298.0        241.0          1.0 
        10         14       3425.0        305.0       5674.0        234.0          1.0 
        10         15       3425.0        305.0       6034.0        232.0          1.0 
        10         16       3425.0        305.0       6424.0        223.0          1.0 
        11          1       3798.0        271.0        782.0        423.0          1.0 
        11          2       3798.0        271.0       1175.0        389.0          1.0 
        11          3       3798.0        271.0       1549.0        359.0          1.0 
        11          4       3798.0        271.0       1924.0        336.0          1.0 
        11          5       3798.0        271.0       2299.0        316.0          1.0 
        11          6       3798.0        271.0       2674.0        299.0          1.0 
        11          7       3798.0        271.0       3049.0        291.0          1.0 
        11          8       3798.0        271.0       3425.0        305.0          1.0 
        11          9       3798.0        271.0       4173.0        260.0          1.0 
        11         10       3798.0        271.0       4547.0        251.0          1.0 
        11         11       3798.0        271.0       4923.0        245.0          1.0 
        11         12       3798.0        271.0       5298.0        241.0          1.0 
        11         13       3798.0        271.0       5674.0        234.0          1.0 
        11         14       3798.0        271.0       6034.0        232.0          1.0 
        11         15       3798.0        271.0       6424.0        223.0          1.0 
        11         16       3798.0        271.0       6798.0        219.0          1.0 
        12          1       4173.0        260.0       1175.0        389.0          1.0 
        12          2       4173.0        260.0       1549.0        359.0          1.0 
        12          3       4173.0        260.0       1924.0        336.0          1.0 
        12          4       4173.0        260.0       2299.0        316.0          1.0 
        12          5       4173.0        260.0       2674.0        299.0          1.0 
        12          6       4173.0        260.0       3049.0        291.0          1.0 
        12          7       4173.0        260.0       3425.0        305.0          1.0 
        12          8       4173.0        260.0       3798.0        271.0          1.0 
        12          9       4173.0        260.0       4547.0        251.0          1.0 
        12         10       4173.0        260.0       4923.0        245.0          1.0 
        12         11       4173.0        260.0       5298.0        241.0          1.0 
        12         12       4173.0        260.0       5674.0        234.0          1.0 
        12         13       4173.0        260.0       6034.0        232.0          1.0 
        12         14       4173.0        260.0       6424.0        223.0          1.0 
        12         15       4173.0        260.0       6798.0        219.0          1.0 
        12         16       4173.0        260.0       7173.0        215.0          1.0 
        13          1       4547.0        251.0       1549.0        359.0          1.0 
        13          2       4547.0        251.0       1924.0        336.0          1.0 
        13          3       4547.0        251.0       2299.0        316.0          1.0 
        13          4       4547.0        251.0       2674.0        299.0          1.0 
        13          5       4547.0        251.0       3049.0        291.0          1.0 
        13          6       4547.0        251.0       3425.0        305.0          1.0 
        13          7       4547.0        251.0       3798.0        271.0          1.0 
        13          8       4547.0        251.0       4173.0        260.0          1.0 
        13          9       4547.0        251.0       4923.0        245.0          1.0 
        13         10       4547.0        251.0       5298.0        241.0          1.0 
        13         11       4547.0        251.0       5674.0        234.0          1.0 
        13         12       4547.0        251.0       6034.0        232.0          1.0 
        13         13       4547.0        251.0       6424.0        223.0          1.0 
        13         14       4547.0        251.0       6798.0        219.0          1.0 
        13         15       4547.0        251.0       7173.0        215.0          1.0 
        13         16       4547.0        251.0       7547.0        210.0          1.0 
        14          1       4923.0        245.0       1924.0        336.0          1.0 
        14          2       4923.0        245.0       2299.0        316.0          1.0 
        14          3       4923.0        245.0       2674.0        299.0          1.0 
        14          4       4923.0        245.0       3049.0        291.0          1.0 
        14          5       4923.0        245.0       3425.0        305.0          1.0 
        14          6       4923.0        245.0       3798.0        271.0          1.0 
        14          7       4923.0        245.0       4173.0        260.0          1.0 
        14          8       4923.0        245.0       4547.0        251.0          1.0 
        14          9       4923.0        245.0       5298.0        241.0          1.0 
        14         10       4923.0        245.0       5674.0        234.0          1.0 
        14         11       4923.0        245.0       6034.0        232.0          1.0 
        14         12       4923.0        245.0       6424.0        223.0          1.0 
        14         13       4923.0        245.0       6798.0        219.0          1.0 
        14         14       4923.0        245.0       7173.0        215.0          1.0 
        14         15       4923.0        245.0       7547.0        210.0          1.0 
        14         16       4923.0        245.0       7922.0        205.0          1.0 
        15          1       5298.0        241.0       2299.0        316.0          1.0 
        15          2       5298.0        241.0       2674.0        299.0          1.0 
        15          3       5298.0        241.0       3049.0        291.0          1.0 
        15          4       5298.0        241.0       3425.0        305.0          1.0 
        15          5       5298.0        241.0       3798.0        271.0          1.0 
        15          6       5298.0        241.0       4173.0        260.0          1.0 
        15          7       5298.0        241.0       4547.0        251.0          1.0 
        15          8       5298.0        241.0       4923.0        245.0          1.0 
        15          9       5298.0        241.0       5674.0        234.0          1.0 
        15         10       5298.0        241.0       6034.0        232.0          1.0 
        15         11       5298.0        241.0       6424.0        223.0          1.0 
        15         12       5298.0        241.0       6798.0        219.0          1.0 
        15         13       5298.0        241.0       7173.0        215.0          1.0 
        15         14       5298.0        241.0       7547.0        210.0          1.0 
